name,version,category,keywords,decscription,url,moduleName
rnmr1d,ctr-phenomenal-v1.2.8_cv0.3.22,Bioinformatics,Biocontainer,The rnmr1d package,https//hub.docker.com/r/biocontainers/rnmr1d,rnmr1d/ctr-phenomenal-v1.2.8_cv0.3.22
rnmr1d,ctr-phenomenal-v1.2.22_cv0.3.49,Bioinformatics,Biocontainer,The rnmr1d package,https//hub.docker.com/r/biocontainers/rnmr1d,rnmr1d/ctr-phenomenal-v1.2.22_cv0.3.49
rnmr1d,ctr-phenomenal-v1.2.18_cv0.2.46,Bioinformatics,Biocontainer,The rnmr1d package,https//hub.docker.com/r/biocontainers/rnmr1d,rnmr1d/ctr-phenomenal-v1.2.18_cv0.2.46
bio-rainbow,ctr-v2.0.4-1b1-deb_cv1,Bioinformatics,Biocontainer,The bio-rainbow package,https//hub.docker.com/r/biocontainers/bio-rainbow,bio-rainbow/ctr-v2.0.4-1b1-deb_cv1
illumiprocessor,ctr-2.0.9--py27_1,Bioinformatics,Biocontainer,The illumiprocessor package,https//quay.io/repository/biocontainers/illumiprocessor,illumiprocessor/ctr-2.0.9--py27_1
illumiprocessor,ctr-2.0.9--py27_0,Bioinformatics,Biocontainer,The illumiprocessor package,https//quay.io/repository/biocontainers/illumiprocessor,illumiprocessor/ctr-2.0.9--py27_0
cdna_cupcake,ctr-5.3--py27_1,Bioinformatics,Biocontainer,The cdna_cupcake package,https//quay.io/repository/biocontainers/cdna_cupcake,cdna_cupcake/ctr-5.3--py27_1
cdna_cupcake,ctr-5.8--py27_0,Bioinformatics,Biocontainer,The cdna_cupcake package,https//quay.io/repository/biocontainers/cdna_cupcake,cdna_cupcake/ctr-5.8--py27_0
cdna_cupcake,ctr-5.3--py27r3.4.1_0,Bioinformatics,Biocontainer,The cdna_cupcake package,https//quay.io/repository/biocontainers/cdna_cupcake,cdna_cupcake/ctr-5.3--py27r3.4.1_0
vcftools,ctr-0.1.14--pl5.22.0_2,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.14--pl5.22.0_2
vcftools,ctr-0.1.10--0,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.10--0
vcftools,ctr-0.1.10--1,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.10--1
vcftools,ctr-0.1.15,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//hub.docker.com/r/biocontainers/vcftools,vcftools/ctr-0.1.15
vcftools,ctr-0.1.14,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//hub.docker.com/r/biocontainers/vcftools,vcftools/ctr-0.1.14
vcftools,ctr-v0.1.14_cv1,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//hub.docker.com/r/biocontainers/vcftools,vcftools/ctr-v0.1.14_cv1
vcftools,ctr-0.1.14--5,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.14--5
vcftools,ctr-0.1.15--he941832_2,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.15--he941832_2
vcftools,ctr-v0.1.14_cv2,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//hub.docker.com/r/biocontainers/vcftools,vcftools/ctr-v0.1.14_cv2
vcftools,ctr-v0.1.15_cv2,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//hub.docker.com/r/biocontainers/vcftools,vcftools/ctr-v0.1.15_cv2
vcftools,ctr-v0.1.15_cv1,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//hub.docker.com/r/biocontainers/vcftools,vcftools/ctr-v0.1.15_cv1
vcftools,ctr-0.1.11--1,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.11--1
vcftools,ctr-0.1.11--2,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.11--2
vcftools,ctr-0.1.15--0,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.15--0
vcftools,ctr-0.1.15--1,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.15--1
vcftools,ctr-0.1.16--he941832_2,Data handling,Genetic variation,Provide easily accessible methods for working with complex genetic variation data in the form of VCF files.,https//quay.io/repository/biocontainers/vcftools,vcftools/ctr-0.1.16--he941832_2
pirs,ctr-2.0.2--pl5.22.0_1,Bioinformatics,Biocontainer,The pirs package,https//quay.io/repository/biocontainers/pirs,pirs/ctr-2.0.2--pl5.22.0_1
pirs,ctr-2.0.2--pl5.22.0_0,Bioinformatics,Biocontainer,The pirs package,https//quay.io/repository/biocontainers/pirs,pirs/ctr-2.0.2--pl5.22.0_0
pirs,ctr-2.0.2--he70e187_2,Bioinformatics,Biocontainer,The pirs package,https//quay.io/repository/biocontainers/pirs,pirs/ctr-2.0.2--he70e187_2
pirs,ctr-v2.0.2dfsg-5.1b1-deb_cv1,Bioinformatics,Biocontainer,The pirs package,https//hub.docker.com/r/biocontainers/pirs,pirs/ctr-v2.0.2dfsg-5.1b1-deb_cv1
bloocoo,ctr-1.0.7--hd28b015_1,Bioinformatics,Biocontainer,The bloocoo package,https//quay.io/repository/biocontainers/bloocoo,bloocoo/ctr-1.0.7--hd28b015_1
bloocoo,ctr-1.0.7--0,Bioinformatics,Biocontainer,The bloocoo package,https//quay.io/repository/biocontainers/bloocoo,bloocoo/ctr-1.0.7--0
ssu-align,ctr-0.1.1--pl5.22.0_0,Bioinformatics,Biocontainer,The ssu-align package,https//quay.io/repository/biocontainers/ssu-align,ssu-align/ctr-0.1.1--pl5.22.0_0
jemboss,ctr-v6.6.0dfsg-6-deb_cv1,Bioinformatics,Biocontainer,The jemboss package,https//hub.docker.com/r/biocontainers/jemboss,jemboss/ctr-v6.6.0dfsg-6-deb_cv1
homer,ctr-4.9.1--pl5.22.0_1,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.9.1--pl5.22.0_1
homer,ctr-4.9.1--pl5.22.0_0,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.9.1--pl5.22.0_0
homer,ctr-4.9.1--pl5.22.0_2,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.9.1--pl5.22.0_2
homer,ctr-4.9.1--pl5.22.0_3,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.9.1--pl5.22.0_3
homer,ctr-4.8--pl5.22.0_1,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.8--pl5.22.0_1
homer,ctr-4.9.1--pl5.22.0_4,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.9.1--pl5.22.0_4
homer,ctr-4.9.1--pl5.22.0_5,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.9.1--pl5.22.0_5
homer,ctr-4.9.1--pl526h2d50403_6,Bioinformatics,Biocontainer,The homer package,https//quay.io/repository/biocontainers/homer,homer/ctr-4.9.1--pl526h2d50403_6
sspace,ctr-v2.1.1dfsg-2-deb_cv1,Scaffolding,Genomics,Stand-alone scaffolder of pre-assembled contigs using paired-read data.,https//hub.docker.com/r/biocontainers/sspace,sspace/ctr-v2.1.1dfsg-2-deb_cv1
expat,ctr-2.1.0--0,Bioinformatics,Biocontainer,Expat is a stream oriented XML parser.  This means that you register handlers with the parser prior to starting the parse.  These handlers are called when the parser discovers the associated structures in the document being parsed.  A start tag is an example of the kind of structures for which you may register handlers.,https//quay.io/repository/biocontainers/expat,expat/ctr-2.1.0--0
bamutil,ctr-1.0.14--h635df5c_3,Data handling,Data management,Bamutil provides a serie of programs to work on SAM/BAM files.,https//quay.io/repository/biocontainers/bamutil,bamutil/ctr-1.0.14--h635df5c_3
bamutil,ctr-1.0.14--2,Data handling,Data management,Bamutil provides a serie of programs to work on SAM/BAM files.,https//quay.io/repository/biocontainers/bamutil,bamutil/ctr-1.0.14--2
igdiscover,ctr-0.10--py36_1,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.10--py36_1
igdiscover,ctr-0.7.0--py34_0,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.7.0--py34_0
igdiscover,ctr-0.7.0--py36_0,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.7.0--py36_0
igdiscover,ctr-0.10--py36_3,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.10--py36_3
igdiscover,ctr-0.10--py35_3,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.10--py35_3
igdiscover,ctr-0.7.0--py35_0,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.7.0--py35_0
igdiscover,ctr-0.9--py36_0,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.9--py36_0
igdiscover,ctr-0.9--py36_1,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.9--py36_1
igdiscover,ctr-0.8.0--py36_1,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.8.0--py36_1
igdiscover,ctr-0.8.0--py36_0,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.8.0--py36_0
igdiscover,ctr-0.11--py36_0,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.11--py36_0
igdiscover,ctr-0.6.0--py35_1,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.6.0--py35_1
igdiscover,ctr-0.8.0--py35_0,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.8.0--py35_0
igdiscover,ctr-0.8.0--py35_1,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.8.0--py35_1
igdiscover,ctr-0.6.0--py34_1,Homology-based gene prediction,Nucleic acid structure analysis,Analyzes antibody repertoires and discovers new V genes from high-throughput sequencing reads. Heavy chains,https//quay.io/repository/biocontainers/igdiscover,igdiscover/ctr-0.6.0--py34_1
a5-miseq,ctr-20160825--pl5.22.0_0,Deposition,Sequence assembly,De novo assembly & analysis of Illumina sequence data,https//quay.io/repository/biocontainers/a5-miseq,a5-miseq/ctr-20160825--pl5.22.0_0
pairix,ctr-0.2.5--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.2.5--py27_0
pairix,ctr-0.3.2--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.2--py27_0
pairix,ctr-0.3.6--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py35_0
pairix,ctr-0.3.0--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.0--py36_0
pairix,ctr-0.3.6--py27ha92aebf_2,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py27ha92aebf_2
pairix,ctr-0.3.5--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.5--py36_0
pairix,ctr-0.3.3--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.3--py35_0
pairix,ctr-0.3.6--py27ha92aebf_1,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py27ha92aebf_1
pairix,ctr-0.2.4--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.2.4--py35_0
pairix,ctr-0.3.6--py36h84994c4_4,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py36h84994c4_4
pairix,ctr-0.1.6--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.1.6--py27_0
pairix,ctr-0.3.0--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.0--py35_0
pairix,ctr-0.3.6--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py36_0
pairix,ctr-0.3.3--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.3--py36_0
pairix,ctr-0.3.5--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.5--py35_0
pairix,ctr-0.3.1--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.1--py27_0
pairix,ctr-0.2.4--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.2.4--py36_0
pairix,ctr-0.1.6--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.1.6--py36_0
pairix,ctr-0.2.5--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.2.5--py35_0
pairix,ctr-0.3.2--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.2--py35_0
pairix,ctr-0.3.6--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py27_0
pairix,ctr-0.3.1--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.1--py36_0
pairix,ctr-0.3.3--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.3--py27_0
pairix,ctr-0.2.4--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.2.4--py27_0
pairix,ctr-0.1.6--py35_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.1.6--py35_0
pairix,ctr-0.3.6--py35ha92aebf_2,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py35ha92aebf_2
pairix,ctr-0.2.5--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.2.5--py36_0
pairix,ctr-0.3.6--py37h84994c4_4,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py37h84994c4_4
pairix,ctr-0.3.0--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.0--py27_0
pairix,ctr-0.3.6--py35ha92aebf_1,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.6--py35ha92aebf_1
pairix,ctr-0.3.2--py36_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.2--py36_0
pairix,ctr-0.3.5--py27_0,Bioinformatics,Biocontainer,The pairix package,https//quay.io/repository/biocontainers/pairix,pairix/ctr-0.3.5--py27_0
